call_id,timestamp,date,agent_id,agent_name,campaign_id,campaign_name,dialer,disposition,duration_sec,is_connected
CALL003738,2026-05-15 09:22:12,2026-05-15,AGT001,Priya Smith,CMP003,Customer Support Inbound,Acqueon,No Answer,0,0
CALL003739,2026-05-15 08:11:34,2026-05-15,AGT017,Andre Wilson,CMP004,Win-Back Campaign,RingCentral,Busy,0,0
CALL003740,2026-05-15 08:59:16,2026-05-15,AGT005,James Williams,CMP002,Product Renewal Outreach,Twilio,Connected,215,1
CALL003741,2026-05-15 09:39:02,2026-05-15,AGT003,Kevin Kim,CMP003,Customer Support Inbound,Acqueon,Connected,283,1
CALL003742,2026-05-16 12:04:01,2026-05-16,AGT012,Nina Anderson,CMP002,Product Renewal Outreach,Twilio,Connected,319,1
CALL003743,2026-05-16 12:06:36,2026-05-16,AGT002,Priya Lewis,CMP003,Customer Support Inbound,Acqueon,Voicemail,47,0
CALL003744,2026-05-16 11:53:35,2026-05-16,AGT007,Mei Davis,CMP001,Q2 Collections Drive,Five9,Voicemail,59,0
CALL003745,2026-05-16 12:06:40,2026-05-16,AGT003,Kevin Kim,CMP001,Q2 Collections Drive,Five9,Voicemail,49,0
CALL003746,2026-05-16 08:37:46,2026-05-16,AGT005,James Williams,CMP001,Q2 Collections Drive,Five9,Connected,521,1
CALL003747,2026-05-16 12:55:59,2026-05-16,AGT018,Chris Johnson,CMP002,Product Renewal Outreach,Twilio,No Answer,0,0
CALL003748,2026-05-16 09:31:53,2026-05-16,AGT019,Julia Davis,CMP002,Product Renewal Outreach,Twilio,Connected,427,1
CALL003749,2026-05-16 12:53:56,2026-05-16,AGT010,Linda Martinez,CMP004,Win-Back Campaign,RingCentral,Connected,59,1
CALL003750,2026-05-16 17:03:02,2026-05-16,AGT007,Mei Davis,CMP001,Q2 Collections Drive,Five9,Connected,591,1
CALL003751,2026-05-16 14:13:03,2026-05-16,AGT007,Mei Davis,CMP002,Product Renewal Outreach,Twilio,Voicemail,16,0
CALL003752,2026-05-16 10:03:59,2026-05-16,AGT016,Linda Garcia,CMP001,Q2 Collections Drive,Five9,Voicemail,38,0
CALL003753,2026-05-16 11:25:57,2026-05-16,AGT005,James Williams,CMP004,Win-Back Campaign,RingCentral,Connected,388,1
CALL003754,2026-05-16 11:26:34,2026-05-16,AGT014,Chris Taylor,CMP003,Customer Support Inbound,Acqueon,Connected,414,1
CALL003755,2026-05-16 17:20:01,2026-05-16,AGT019,Julia Davis,CMP001,Q2 Collections Drive,Five9,Connected,532,1
CALL003756,2026-05-16 17:00:01,2026-05-16,AGT002,Priya Lewis,CMP001,Q2 Collections Drive,Five9,Connected,386,1
CALL003757,2026-05-16 08:41:28,2026-05-16,AGT015,Julia Brown,CMP001,Q2 Collections Drive,Five9,Voicemail,22,0
CALL003758,2026-05-16 14:36:02,2026-05-16,AGT006,Tyler Patel,CMP001,Q2 Collections Drive,Five9,Connected,598,1
CALL003759,2026-05-16 15:09:11,2026-05-16,AGT017,Andre Wilson,CMP002,Product Renewal Outreach,Twilio,Connected,444,1
CALL003760,2026-05-16 13:55:59,2026-05-16,AGT004,Omar Lewis,CMP001,Q2 Collections Drive,Five9,Busy,0,0
CALL003761,2026-05-16 15:07:36,2026-05-16,AGT009,Nina Robinson,CMP003,Customer Support Inbound,Acqueon,No Answer,0,0
CALL003762,2026-05-16 15:53:00,2026-05-16,AGT006,Tyler Patel,CMP003,Customer Support Inbound,Acqueon,Callback Scheduled,14,0
CALL003763,2026-05-16 10:52:14,2026-05-16,AGT015,Julia Brown,CMP001,Q2 Collections Drive,Five9,Connected,100,1
CALL003764,2026-05-16 10:11:23,2026-05-16,AGT010,Linda Martinez,CMP001,Q2 Collections Drive,Five9,No Answer,0,0
CALL003765,2026-05-16 13:11:13,2026-05-16,AGT005,James Williams,CMP001,Q2 Collections Drive,Five9,Voicemail,19,0
CALL003766,2026-05-16 17:17:19,2026-05-16,AGT019,Julia Davis,CMP001,Q2 Collections Drive,Five9,Connected,62,1
CALL003767,2026-05-16 14:39:01,2026-05-16,AGT015,Julia Brown,CMP004,Win-Back Campaign,RingCentral,Voicemail,21,0
CALL003768,2026-05-16 13:20:06,2026-05-16,AGT007,Mei Davis,CMP003,Customer Support Inbound,Acqueon,Voicemail,50,0
CALL003769,2026-05-16 15:38:52,2026-05-16,AGT008,Raj Chen,CMP005,New Leads May Blast,Five9,Voicemail,15,0
CALL003770,2026-05-16 12:22:52,2026-05-16,AGT010,Linda Martinez,CMP003,Customer Support Inbound,Acqueon,Connected,182,1
CALL003771,2026-05-16 08:08:06,2026-05-16,AGT012,Nina Anderson,CMP003,Customer Support Inbound,Acqueon,Voicemail,34,0
CALL003772,2026-05-16 17:59:53,2026-05-16,AGT004,Omar Lewis,CMP003,Customer Support Inbound,Acqueon,Connected,594,1
CALL003773,2026-05-16 12:46:38,2026-05-16,AGT003,Kevin Kim,CMP001,Q2 Collections Drive,Five9,Voicemail,35,0
CALL003774,2026-05-16 14:50:56,2026-05-16,AGT018,Chris Johnson,CMP005,New Leads May Blast,Five9,Connected,614,1
CALL003775,2026-05-16 14:03:58,2026-05-16,AGT017,Andre Wilson,CMP003,Customer Support Inbound,Acqueon,Connected,519,1
CALL003776,2026-05-16 12:01:32,2026-05-16,AGT001,Priya Smith,CMP003,Customer Support Inbound,Acqueon,Connected,512,1
CALL003777,2026-05-16 09:36:07,2026-05-16,AGT008,Raj Chen,CMP002,Product Renewal Outreach,Twilio,No Answer,0,0
CALL003778,2026-05-16 10:05:27,2026-05-16,AGT019,Julia Davis,CMP001,Q2 Collections Drive,Five9,Connected,625,1
CALL003779,2026-05-16 16:59:52,2026-05-16,AGT010,Linda Martinez,CMP001,Q2 Collections Drive,Five9,Voicemail,57,0
CALL003780,2026-05-16 10:53:12,2026-05-16,AGT007,Mei Davis,CMP002,Product Renewal Outreach,Twilio,Do Not Call,0,0
CALL003781,2026-05-16 16:27:17,2026-05-16,AGT011,Raj Davis,CMP005,New Leads May Blast,Five9,Connected,320,1
CALL003782,2026-05-16 09:14:36,2026-05-16,AGT015,Julia Brown,CMP005,New Leads May Blast,Five9,Connected,206,1
CALL003783,2026-05-16 10:45:54,2026-05-16,AGT017,Andre Wilson,CMP002,Product Renewal Outreach,Twilio,Connected,236,1
CALL003784,2026-05-16 15:43:47,2026-05-16,AGT001,Priya Smith,CMP001,Q2 Collections Drive,Five9,Callback Scheduled,22,0
CALL003785,2026-05-16 08:56:13,2026-05-16,AGT005,James Williams,CMP005,New Leads May Blast,Five9,Voicemail,31,0
CALL003786,2026-05-16 16:24:15,2026-05-16,AGT007,Mei Davis,CMP001,Q2 Collections Drive,Five9,Connected,606,1
CALL003787,2026-05-16 11:37:07,2026-05-16,AGT010,Linda Martinez,CMP003,Customer Support Inbound,Acqueon,Callback Scheduled,39,0
CALL003788,2026-05-16 17:05:07,2026-05-16,AGT020,Nina Brown,CMP001,Q2 Collections Drive,Five9,Voicemail,46,0
CALL003789,2026-05-16 08:37:54,2026-05-16,AGT009,Nina Robinson,CMP001,Q2 Collections Drive,Five9,No Answer,0,0
CALL003790,2026-05-16 10:52:15,2026-05-16,AGT003,Kevin Kim,CMP002,Product Renewal Outreach,Twilio,No Answer,0,0
CALL003791,2026-05-16 17:43:34,2026-05-16,AGT005,James Williams,CMP003,Customer Support Inbound,Acqueon,Connected,512,1
CALL003792,2026-05-16 17:02:24,2026-05-16,AGT019,Julia Davis,CMP003,Customer Support Inbound,Acqueon,No Answer,0,0
CALL003793,2026-05-16 12:34:53,2026-05-16,AGT001,Priya Smith,CMP003,Customer Support Inbound,Acqueon,No Answer,0,0
CALL003794,2026-05-16 16:27:30,2026-05-16,AGT003,Kevin Kim,CMP005,New Leads May Blast,Five9,Busy,0,0
CALL003795,2026-05-16 17:52:53,2026-05-16,AGT009,Nina Robinson,CMP002,Product Renewal Outreach,Twilio,Connected,68,1
CALL003796,2026-05-16 11:27:07,2026-05-16,AGT019,Julia Davis,CMP003,Customer Support Inbound,Acqueon,No Answer,0,0
CALL003797,2026-05-16 09:59:06,2026-05-16,AGT004,Omar Lewis,CMP003,Customer Support Inbound,Acqueon,Connected,501,1
CALL003798,2026-05-16 16:41:23,2026-05-16,AGT017,Andre Wilson,CMP005,New Leads May Blast,Five9,Connected,663,1
CALL003799,2026-05-16 12:09:01,2026-05-16,AGT009,Nina Robinson,CMP002,Product Renewal Outreach,Twilio,Connected,632,1
CALL003800,2026-05-16 08:04:23,2026-05-16,AGT007,Mei Davis,CMP003,Customer Support Inbound,Acqueon,Busy,0,0
CALL003801,2026-05-16 14:01:28,2026-05-16,AGT007,Mei Davis,CMP002,Product Renewal Outreach,Twilio,Connected,467,1
CALL003802,2026-05-16 17:16:18,2026-05-16,AGT011,Raj Davis,CMP002,Product Renewal Outreach,Twilio,No Answer,0,0
CALL003803,2026-05-16 14:28:09,2026-05-16,AGT019,Julia Davis,CMP005,New Leads May Blast,Five9,Connected,459,1
CALL003804,2026-05-16 12:56:41,2026-05-16,AGT002,Priya Lewis,CMP001,Q2 Collections Drive,Five9,No Answer,0,0
CALL003805,2026-05-16 16:58:05,2026-05-16,AGT001,Priya Smith,CMP004,Win-Back Campaign,RingCentral,No Answer,0,0
CALL003806,2026-05-16 16:28:38,2026-05-16,AGT017,Andre Wilson,CMP001,Q2 Collections Drive,Five9,Connected,272,1
CALL003807,2026-05-16 10:02:33,2026-05-16,AGT010,Linda Martinez,CMP005,New Leads May Blast,Five9,Connected,445,1
CALL003808,2026-05-16 13:57:08,2026-05-16,AGT012,Nina Anderson,CMP003,Customer Support Inbound,Acqueon,Connected,313,1
CALL003809,2026-05-16 11:26:19,2026-05-16,AGT015,Julia Brown,CMP001,Q2 Collections Drive,Five9,Wrong Number,0,0
CALL003810,2026-05-16 08:00:18,2026-05-16,AGT006,Tyler Patel,CMP005,New Leads May Blast,Five9,Connected,510,1
CALL003811,2026-05-16 10:35:44,2026-05-16,AGT003,Kevin Kim,CMP001,Q2 Collections Drive,Five9,Connected,618,1
CALL003812,2026-05-16 09:40:11,2026-05-16,AGT011,Raj Davis,CMP001,Q2 Collections Drive,Five9,Connected,473,1
CALL003813,2026-05-16 09:56:02,2026-05-16,AGT011,Raj Davis,CMP002,Product Renewal Outreach,Twilio,Connected,452,1
CALL003814,2026-05-16 12:27:26,2026-05-16,AGT002,Priya Lewis,CMP002,Product Renewal Outreach,Twilio,Connected,101,1
CALL003815,2026-05-16 16:09:29,2026-05-16,AGT001,Priya Smith,CMP001,Q2 Collections Drive,Five9,Connected,293,1
CALL003816,2026-05-16 10:12:57,2026-05-16,AGT003,Kevin Kim,CMP001,Q2 Collections Drive,Five9,No Answer,0,0
CALL003817,2026-05-16 14:04:22,2026-05-16,AGT005,James Williams,CMP003,Customer Support Inbound,Acqueon,Callback Scheduled,50,0
CALL003818,2026-05-16 12:34:45,2026-05-16,AGT003,Kevin Kim,CMP001,Q2 Collections Drive,Five9,No Answer,0,0
CALL003819,2026-05-16 14:48:20,2026-05-16,AGT012,Nina Anderson,CMP001,Q2 Collections Drive,Five9,No Answer,0,0
CALL003820,2026-05-16 12:19:24,2026-05-16,AGT008,Raj Chen,CMP005,New Leads May Blast,Five9,No Answer,0,0
CALL003821,2026-05-16 10:28:26,2026-05-16,AGT002,Priya Lewis,CMP005,New Leads May Blast,Five9,Connected,226,1
CALL003822,2026-05-16 09:39:05,2026-05-16,AGT008,Raj Chen,CMP005,New Leads May Blast,Five9,Connected,70,1
CALL003823,2026-05-16 11:46:19,2026-05-16,AGT011,Raj Davis,CMP001,Q2 Collections Drive,Five9,Voicemail,56,0
CALL003824,2026-05-16 16:26:05,2026-05-16,AGT016,Linda Garcia,CMP004,Win-Back Campaign,RingCentral,Connected,403,1
CALL003825,2026-05-16 13:48:06,2026-05-16,AGT016,Linda Garcia,CMP005,New Leads May Blast,Five9,Voicemail,20,0
CALL003826,2026-05-16 10:25:28,2026-05-16,AGT005,James Williams,CMP004,Win-Back Campaign,RingCentral,No Answer,0,0
CALL003827,2026-05-16 14:59:22,2026-05-16,AGT001,Priya Smith,CMP003,Customer Support Inbound,Acqueon,Busy,0,0
CALL003828,2026-05-16 12:04:59,2026-05-16,AGT013,Kevin Walker,CMP005,New Leads May Blast,Five9,Busy,0,0
CALL003829,2026-05-16 14:54:34,2026-05-16,AGT020,Nina Brown,CMP005,New Leads May Blast,Five9,Wrong Number,0,0
CALL003830,2026-05-16 17:18:30,2026-05-16,AGT015,Julia Brown,CMP003,Customer Support Inbound,Acqueon,Busy,0,0
CALL003831,2026-05-16 17:03:40,2026-05-16,AGT015,Julia Brown,CMP004,Win-Back Campaign,RingCentral,No Answer,0,0
CALL003832,2026-05-16 16:19:32,2026-05-16,AGT007,Mei Davis,CMP002,Product Renewal Outreach,Twilio,Connected,156,1
CALL003833,2026-05-16 10:15:20,2026-05-16,AGT019,Julia Davis,CMP002,Product Renewal Outreach,Twilio,Connected,194,1
CALL003834,2026-05-16 14:56:47,2026-05-16,AGT009,Nina Robinson,CMP004,Win-Back Campaign,RingCentral,Connected,359,1
CALL003835,2026-05-16 10:05:21,2026-05-16,AGT013,Kevin Walker,CMP003,Customer Support Inbound,Acqueon,Do Not Call,0,0
CALL003836,2026-05-16 13:10:22,2026-05-16,AGT014,Chris Taylor,CMP004,Win-Back Campaign,RingCentral,No Answer,0,0
CALL003837,2026-05-16 12:51:18,2026-05-16,AGT009,Nina Robinson,CMP003,Customer Support Inbound,Acqueon,Connected,454,1
CALL003838,2026-05-16 15:49:12,2026-05-16,AGT003,Kevin Kim,CMP004,Win-Back Campaign,RingCentral,Connected,672,1
CALL003839,2026-05-16 11:00:54,2026-05-16,AGT018,Chris Johnson,CMP003,Customer Support Inbound,Acqueon,Voicemail,39,0
CALL003840,2026-05-16 12:32:55,2026-05-16,AGT014,Chris Taylor,CMP001,Q2 Collections Drive,Five9,Connected,645,1
CALL003841,2026-05-16 16:33:17,2026-05-16,AGT017,Andre Wilson,CMP004,Win-Back Campaign,RingCentral,No Answer,0,0
CALL003842,2026-05-16 14:16:55,2026-05-16,AGT019,Julia Davis,CMP004,Win-Back Campaign,RingCentral,Voicemail,35,0
CALL003843,2026-05-16 08:11:05,2026-05-16,AGT001,Priya Smith,CMP002,Product Renewal Outreach,Twilio,Connected,148,1
CALL003844,2026-05-16 12:05:51,2026-05-16,AGT006,Tyler Patel,CMP004,Win-Back Campaign,RingCentral,Voicemail,22,0
CALL003845,2026-05-16 08:19:39,2026-05-16,AGT006,Tyler Patel,CMP001,Q2 Collections Drive,Five9,Connected,456,1
CALL003846,2026-05-16 11:31:09,2026-05-16,AGT017,Andre Wilson,CMP002,Product Renewal Outreach,Twilio,Busy,0,0
CALL003847,2026-05-16 16:24:03,2026-05-16,AGT004,Omar Lewis,CMP003,Customer Support Inbound,Acqueon,No Answer,0,0
CALL003848,2026-05-17 09:38:28,2026-05-17,AGT007,Mei Davis,CMP001,Q2 Collections Drive,Five9,Callback Scheduled,22,0
CALL003849,2026-05-17 08:05:05,2026-05-17,AGT018,Chris Johnson,CMP004,Win-Back Campaign,RingCentral,No Answer,0,0
CALL003850,2026-05-17 15:52:07,2026-05-17,AGT009,Nina Robinson,CMP001,Q2 Collections Drive,Five9,Connected,349,1
CALL003851,2026-05-17 09:37:52,2026-05-17,AGT008,Raj Chen,CMP001,Q2 Collections Drive,Five9,No Answer,0,0
CALL003852,2026-05-17 08:49:47,2026-05-17,AGT015,Julia Brown,CMP004,Win-Back Campaign,RingCentral,No Answer,0,0
CALL003853,2026-05-17 10:48:22,2026-05-17,AGT004,Omar Lewis,CMP005,New Leads May Blast,Five9,No Answer,0,0
CALL003854,2026-05-17 16:16:06,2026-05-17,AGT020,Nina Brown,CMP005,New Leads May Blast,Five9,Callback Scheduled,56,0
CALL003855,2026-05-17 15:52:33,2026-05-17,AGT019,Julia Davis,CMP003,Customer Support Inbound,Acqueon,Busy,0,0
CALL003856,2026-05-17 09:04:13,2026-05-17,AGT011,Raj Davis,CMP005,New Leads May Blast,Five9,Wrong Number,0,0
CALL003857,2026-05-17 09:01:30,2026-05-17,AGT015,Julia Brown,CMP002,Product Renewal Outreach,Twilio,Connected,214,1
CALL003858,2026-05-17 15:33:47,2026-05-17,AGT006,Tyler Patel,CMP003,Customer Support Inbound,Acqueon,No Answer,0,0
CALL003859,2026-05-17 17:48:03,2026-05-17,AGT001,Priya Smith,CMP002,Product Renewal Outreach,Twilio,No Answer,0,0
CALL003860,2026-05-17 09:27:01,2026-05-17,AGT008,Raj Chen,CMP002,Product Renewal Outreach,Twilio,Do Not Call,0,0
CALL003861,2026-05-17 15:53:09,2026-05-17,AGT018,Chris Johnson,CMP003,Customer Support Inbound,Acqueon,Connected,675,1
CALL003862,2026-05-17 17:40:24,2026-05-17,AGT005,James Williams,CMP005,New Leads May Blast,Five9,No Answer,0,0
CALL003863,2026-05-17 16:12:31,2026-05-17,AGT009,Nina Robinson,CMP002,Product Renewal Outreach,Twilio,No Answer,0,0
CALL003864,2026-05-17 16:55:06,2026-05-17,AGT011,Raj Davis,CMP004,Win-Back Campaign,RingCentral,Connected,474,1
CALL003865,2026-05-17 16:23:50,2026-05-17,AGT001,Priya Smith,CMP001,Q2 Collections Drive,Five9,Connected,60,1
CALL003866,2026-05-17 08:10:41,2026-05-17,AGT012,Nina Anderson,CMP002,Product Renewal Outreach,Twilio,Callback Scheduled,12,0
CALL003867,2026-05-17 11:56:25,2026-05-17,AGT009,Nina Robinson,CMP003,Customer Support Inbound,Acqueon,Connected,183,1
CALL003868,2026-05-17 14:37:02,2026-05-17,AGT006,Tyler Patel,CMP001,Q2 Collections Drive,Five9,Busy,0,0
CALL003869,2026-05-17 16:22:54,2026-05-17,AGT013,Kevin Walker,CMP003,Customer Support Inbound,Acqueon,No Answer,0,0
CALL003870,2026-05-17 08:24:51,2026-05-17,AGT015,Julia Brown,CMP001,Q2 Collections Drive,Five9,No Answer,0,0
CALL003871,2026-05-17 17:44:07,2026-05-17,AGT015,Julia Brown,CMP003,Customer Support Inbound,Acqueon,Voicemail,37,0
CALL003872,2026-05-17 10:05:20,2026-05-17,AGT008,Raj Chen,CMP003,Customer Support Inbound,Acqueon,Callback Scheduled,33,0
CALL003873,2026-05-17 12:52:09,2026-05-17,AGT002,Priya Lewis,CMP003,Customer Support Inbound,Acqueon,Busy,0,0
CALL003874,2026-05-17 11:12:23,2026-05-17,AGT013,Kevin Walker,CMP001,Q2 Collections Drive,Five9,Voicemail,10,0
CALL003875,2026-05-17 16:49:16,2026-05-17,AGT002,Priya Lewis,CMP005,New Leads May Blast,Five9,Do Not Call,0,0
CALL003876,2026-05-17 17:34:55,2026-05-17,AGT006,Tyler Patel,CMP001,Q2 Collections Drive,Five9,Connected,160,1
CALL003877,2026-05-17 16:04:14,2026-05-17,AGT008,Raj Chen,CMP003,Customer Support Inbound,Acqueon,Connected,344,1
CALL003878,2026-05-17 14:38:51,2026-05-17,AGT001,Priya Smith,CMP001,Q2 Collections Drive,Five9,Wrong Number,0,0
CALL003879,2026-05-17 08:09:06,2026-05-17,AGT003,Kevin Kim,CMP004,Win-Back Campaign,RingCentral,Connected,279,1
CALL003880,2026-05-17 13:48:51,2026-05-17,AGT012,Nina Anderson,CMP005,New Leads May Blast,Five9,Voicemail,56,0
CALL003881,2026-05-17 14:45:50,2026-05-17,AGT018,Chris Johnson,CMP005,New Leads May Blast,Five9,No Answer,0,0
CALL003882,2026-05-17 17:55:21,2026-05-17,AGT008,Raj Chen,CMP001,Q2 Collections Drive,Five9,Busy,0,0
CALL003883,2026-05-17 13:01:52,2026-05-17,AGT008,Raj Chen,CMP002,Product Renewal Outreach,Twilio,Connected,48,1
CALL003884,2026-05-17 14:16:49,2026-05-17,AGT004,Omar Lewis,CMP005,New Leads May Blast,Five9,Connected,555,1
CALL003885,2026-05-17 17:50:27,2026-05-17,AGT005,James Williams,CMP002,Product Renewal Outreach,Twilio,Busy,0,0
CALL003886,2026-05-17 13:47:48,2026-05-17,AGT004,Omar Lewis,CMP002,Product Renewal Outreach,Twilio,Connected,390,1
CALL003887,2026-05-17 15:58:31,2026-05-17,AGT004,Omar Lewis,CMP001,Q2 Collections Drive,Five9,No Answer,0,0
CALL003888,2026-05-17 13:48:36,2026-05-17,AGT011,Raj Davis,CMP004,Win-Back Campaign,RingCentral,Connected,651,1
CALL003889,2026-05-17 10:24:54,2026-05-17,AGT016,Linda Garcia,CMP003,Customer Support Inbound,Acqueon,Connected,310,1
CALL003890,2026-05-17 15:10:14,2026-05-17,AGT002,Priya Lewis,CMP004,Win-Back Campaign,RingCentral,Busy,0,0
CALL003891,2026-05-17 14:48:47,2026-05-17,AGT013,Kevin Walker,CMP001,Q2 Collections Drive,Five9,Connected,344,1
CALL003892,2026-05-17 15:09:02,2026-05-17,AGT012,Nina Anderson,CMP004,Win-Back Campaign,RingCentral,Voicemail,39,0
CALL003893,2026-05-17 11:03:52,2026-05-17,AGT012,Nina Anderson,CMP001,Q2 Collections Drive,Five9,Connected,516,1
CALL003894,2026-05-17 15:34:41,2026-05-17,AGT017,Andre Wilson,CMP002,Product Renewal Outreach,Twilio,Voicemail,26,0
CALL003895,2026-05-17 11:06:31,2026-05-17,AGT008,Raj Chen,CMP002,Product Renewal Outreach,Twilio,No Answer,0,0
CALL003896,2026-05-17 10:56:28,2026-05-17,AGT011,Raj Davis,CMP002,Product Renewal Outreach,Twilio,Connected,61,1
CALL003897,2026-05-17 16:54:20,2026-05-17,AGT010,Linda Martinez,CMP004,Win-Back Campaign,RingCentral,Busy,0,0
CALL003898,2026-05-17 17:11:21,2026-05-17,AGT015,Julia Brown,CMP003,Customer Support Inbound,Acqueon,Voicemail,20,0
CALL003899,2026-05-17 14:09:57,2026-05-17,AGT009,Nina Robinson,CMP004,Win-Back Campaign,RingCentral,Voicemail,43,0
CALL003900,2026-05-17 08:28:26,2026-05-17,AGT015,Julia Brown,CMP001,Q2 Collections Drive,Five9,Voicemail,29,0
CALL003901,2026-05-17 14:43:13,2026-05-17,AGT014,Chris Taylor,CMP001,Q2 Collections Drive,Five9,Connected,713,1
CALL003902,2026-05-17 13:13:46,2026-05-17,AGT005,James Williams,CMP002,Product Renewal Outreach,Twilio,Connected,256,1
CALL003903,2026-05-17 10:22:38,2026-05-17,AGT018,Chris Johnson,CMP005,New Leads May Blast,Five9,Voicemail,36,0
CALL003904,2026-05-17 16:53:30,2026-05-17,AGT005,James Williams,CMP001,Q2 Collections Drive,Five9,Voicemail,56,0
CALL003905,2026-05-17 08:51:16,2026-05-17,AGT020,Nina Brown,CMP001,Q2 Collections Drive,Five9,Wrong Number,0,0
CALL003906,2026-05-17 17:43:14,2026-05-17,AGT017,Andre Wilson,CMP005,New Leads May Blast,Five9,Voicemail,35,0
CALL003907,2026-05-17 11:16:00,2026-05-17,AGT006,Tyler Patel,CMP001,Q2 Collections Drive,Five9,Connected,424,1
CALL003908,2026-05-17 17:49:09,2026-05-17,AGT012,Nina Anderson,CMP004,Win-Back Campaign,RingCentral,No Answer,0,0
CALL003909,2026-05-17 13:38:54,2026-05-17,AGT016,Linda Garcia,CMP001,Q2 Collections Drive,Five9,Voicemail,15,0
CALL003910,2026-05-17 13:12:43,2026-05-17,AGT015,Julia Brown,CMP002,Product Renewal Outreach,Twilio,Connected,54,1
CALL003911,2026-05-18 16:38:56,2026-05-18,AGT014,Chris Taylor,CMP002,Product Renewal Outreach,Twilio,No Answer,0,0
CALL003912,2026-05-18 10:27:54,2026-05-18,AGT015,Julia Brown,CMP002,Product Renewal Outreach,Twilio,Connected,305,1
CALL003913,2026-05-18 11:53:50,2026-05-18,AGT003,Kevin Kim,CMP003,Customer Support Inbound,Acqueon,Busy,0,0
CALL003914,2026-05-18 15:13:55,2026-05-18,AGT017,Andre Wilson,CMP001,Q2 Collections Drive,Five9,Busy,0,0
CALL003915,2026-05-18 10:03:45,2026-05-18,AGT013,Kevin Walker,CMP003,Customer Support Inbound,Acqueon,Connected,256,1
CALL003916,2026-05-18 15:06:06,2026-05-18,AGT006,Tyler Patel,CMP001,Q2 Collections Drive,Five9,No Answer,0,0
CALL003917,2026-05-18 15:27:38,2026-05-18,AGT003,Kevin Kim,CMP004,Win-Back Campaign,RingCentral,Busy,0,0
CALL003918,2026-05-18 08:49:18,2026-05-18,AGT004,Omar Lewis,CMP005,New Leads May Blast,Five9,Connected,213,1
CALL003919,2026-05-18 12:17:53,2026-05-18,AGT006,Tyler Patel,CMP003,Customer Support Inbound,Acqueon,Voicemail,17,0
CALL003920,2026-05-18 08:23:11,2026-05-18,AGT018,Chris Johnson,CMP002,Product Renewal Outreach,Twilio,No Answer,0,0
CALL003921,2026-05-18 08:13:37,2026-05-18,AGT004,Omar Lewis,CMP004,Win-Back Campaign,RingCentral,Do Not Call,0,0
CALL003922,2026-05-18 14:36:50,2026-05-18,AGT006,Tyler Patel,CMP001,Q2 Collections Drive,Five9,Wrong Number,0,0
CALL003923,2026-05-18 10:43:25,2026-05-18,AGT018,Chris Johnson,CMP001,Q2 Collections Drive,Five9,Callback Scheduled,27,0
CALL003924,2026-05-18 16:01:55,2026-05-18,AGT009,Nina Robinson,CMP002,Product Renewal Outreach,Twilio,Connected,477,1
CALL003925,2026-05-18 08:58:13,2026-05-18,AGT003,Kevin Kim,CMP002,Product Renewal Outreach,Twilio,Wrong Number,0,0
CALL003926,2026-05-18 13:43:00,2026-05-18,AGT003,Kevin Kim,CMP002,Product Renewal Outreach,Twilio,Connected,85,1
CALL003927,2026-05-18 14:53:29,2026-05-18,AGT002,Priya Lewis,CMP001,Q2 Collections Drive,Five9,Connected,234,1
CALL003928,2026-05-18 11:54:07,2026-05-18,AGT006,Tyler Patel,CMP001,Q2 Collections Drive,Five9,Connected,636,1
CALL003929,2026-05-18 14:15:58,2026-05-18,AGT015,Julia Brown,CMP001,Q2 Collections Drive,Five9,Connected,499,1
CALL003930,2026-05-18 08:47:25,2026-05-18,AGT018,Chris Johnson,CMP001,Q2 Collections Drive,Five9,Connected,621,1
CALL003931,2026-05-18 17:46:39,2026-05-18,AGT011,Raj Davis,CMP001,Q2 Collections Drive,Five9,Connected,403,1
CALL003932,2026-05-18 11:47:38,2026-05-18,AGT018,Chris Johnson,CMP002,Product Renewal Outreach,Twilio,No Answer,0,0
CALL003933,2026-05-18 15:11:34,2026-05-18,AGT008,Raj Chen,CMP001,Q2 Collections Drive,Five9,No Answer,0,0
CALL003934,2026-05-18 14:14:22,2026-05-18,AGT003,Kevin Kim,CMP001,Q2 Collections Drive,Five9,No Answer,0,0
CALL003935,2026-05-18 14:03:08,2026-05-18,AGT002,Priya Lewis,CMP001,Q2 Collections Drive,Five9,No Answer,0,0
CALL003936,2026-05-18 13:52:10,2026-05-18,AGT014,Chris Taylor,CMP003,Customer Support Inbound,Acqueon,Voicemail,51,0
CALL003937,2026-05-18 12:22:13,2026-05-18,AGT015,Julia Brown,CMP005,New Leads May Blast,Five9,No Answer,0,0
CALL003938,2026-05-18 17:23:01,2026-05-18,AGT019,Julia Davis,CMP002,Product Renewal Outreach,Twilio,No Answer,0,0
CALL003939,2026-05-18 14:19:52,2026-05-18,AGT015,Julia Brown,CMP003,Customer Support Inbound,Acqueon,Voicemail,44,0
CALL003940,2026-05-18 14:54:55,2026-05-18,AGT001,Priya Smith,CMP002,Product Renewal Outreach,Twilio,Voicemail,33,0
CALL003941,2026-05-18 09:36:53,2026-05-18,AGT001,Priya Smith,CMP001,Q2 Collections Drive,Five9,Voicemail,52,0
CALL003942,2026-05-18 13:49:52,2026-05-18,AGT006,Tyler Patel,CMP003,Customer Support Inbound,Acqueon,Connected,124,1
CALL003943,2026-05-18 12:16:34,2026-05-18,AGT010,Linda Martinez,CMP005,New Leads May Blast,Five9,Connected,78,1
